lower_edges,upper_edges,mean,sigma
100.0,112.98227098254235,0.0,0.0
112.98227098254235,127.64993556372616,0.0,0.0
127.64993556372616,144.2217961076498,0.0,0.0
144.2217961076498,162.94506049423458,0.0,0.0
162.94506049423458,184.09902980026348,0.0,0.0
184.09902980026348,207.99926472516506,0.0,0.0
207.99926472516506,235.00229291348137,0.0,0.0
235.00229291348137,265.51092739469743,0.0,0.0
265.51092739469743,299.9802754773383,0.0,0.0
299.9802754773383,338.924527733983,0.0,0.0
338.924527733983,382.9246283507105,0.0,0.0
382.9246283507105,432.63694126209293,0.0,0.0
432.63694126209293,488.8030413473199,0.0,0.0
488.8030413473199,552.2607767459375,0.0,0.0
552.2607767459375,623.9567673133882,0.0,0.0
623.9567673133882,704.9605256599227,0.0,0.0
704.9605256599227,796.4804114210489,0.0,0.0
796.4804114210489,899.8816567545975,0.0,0.0
899.8816567545975,1016.70673195667,6.06634716203287e-07,1.7412515225935379e-09
1016.70673195667,1148.6983549970353,7.329551262356564e-06,8.280798628058506e-09
1148.6983549970353,1297.8254882147567,4.570499001468859e-06,1.1900341889853334e-09
1297.8254882147567,1466.312709975298,5.855374077633161e-06,1.5194304675789456e-09
1466.312709975298,1656.6733994357496,7.216012301059902e-06,1.947851587982064e-09
1656.6733994357496,1871.7472294461966,9.268501800088991e-06,2.567846808894403e-09
1871.7472294461966,2114.7425268811285,1.2076951713374535e-05,3.3714748439116827e-09
2114.7425268811285,2389.2841323038974,1.58128350990827e-05,4.5453991687424976e-09
2389.2841323038974,2699.4674729024773,2.6308873087282043e-05,6.360162564428649e-09
2699.4674729024773,3049.919655320262,3.044920964532477e-05,8.299154010359835e-09
3049.919655320262,3445.868489723756,0.0002884502498777586,3.431471309176337e-08
3445.868489723756,3893.2204747617334,6.907028914767998e-05,1.5817252630796235e-08
3893.2204747617334,4398.648906743123,2.6871184638027338e-05,1.4727792910152677e-08
4398.648906743123,4969.693427387147,3.578479689416447e-05,2.1068236641368477e-08
4969.693427387147,5614.872495132142,4.172611422123699e-05,3.031899755728259e-08
5614.872495132142,6343.810457774433,5.224572897751225e-05,4.234556778835811e-08
6343.810457774433,7167.381122021563,7.123142823168003e-05,5.960382581666063e-08
7167.381122021563,8097.869961633985,0.0006087654282402846,2.2153889203959698e-07
8097.869961633985,9149.157383867207,0.0002133598800574898,1.6026374141957462e-07
